title,tokens,ttr,sentences,syllables,nouns,adjectives,adverbs,fk,death,fatigue,depression,indifference,from,to,date,year
227,5230,0.442,21.522633744855966,1.27131931166348,0.4447418738049713,0.10936902485659655,0.046080305927342254,7.805395038122892,0.00650095602294455,0.0,0.0017208413001912047,0.00019120458891013384,'Vincent van Gogh','Theo van Gogh','14-5-1882',1882
228,9163,0.459,17.453333333333333,1.2625777583760778,0.4355560405980574,0.11393648368438285,0.05314853214012878,6.11521754883772,0.004474517079559096,0.0006548073774964531,0.0014187493179089819,0.00021826912583215103,'Vincent van Gogh','Theo van Gogh','16-5-1882',1882
229,1572,0.456,23.818181818181817,1.2627226463104326,0.44783715012722647,0.10877862595419847,0.05089058524173028,8.599218135554015,0.003816793893129771,0.0,0.0,0.0,'Vincent van Gogh','Theo van Gogh','18-5-1882',1882
230,2026,0.444,20.6734693877551,1.2976307996051333,0.4318854886475814,0.11648568608094768,0.05824284304047384,7.784696496565065,0.0029615004935834156,0.0,0.0024679170779861796,0.0004935834155972359,'Vincent van Gogh','Theo van Gogh','23-5-1882',1882
231,1681,0.47,15.858490566037736,1.2254610350981558,0.4479476502082094,0.11421772754312909,0.046995835812016655,5.0552515349129585,0.004759071980963712,0.0,0.002379535990481856,0.0,'Vincent van Gogh','Theo van Gogh','27-5-1882',1882
232,3041,0.499,17.578034682080926,1.3156856297270634,0.4547846103255508,0.11147648799736928,0.05458730680697139,6.79052395679091,0.006247944755014798,0.0,0.0013153567905294311,0.0003288391976323578,'Vincent van Gogh','Anthon van Rappard','28-5-1882',1882
233,617,0.3905996758508914,15.048780487804878,1.2593192868719612,0.3549432739059968,0.06158833063209076,0.06482982171799027,5.138991975333045,0.0,0.0,0.0,0.0016207455429497568,'Vincent van Gogh','Theo van Gogh','30-5-1882',1882
234,10153,0.471,20.14484126984127,1.3134049049542007,0.42962671131685215,0.1124790702255491,0.04836009061361174,7.764665973697664,0.004136708362060475,0.0,0.0012804097311139564,0.0004924652811976756,'Vincent van Gogh','Theo van Gogh','1-6-1882',1882
235,4892,0.442,15.2398753894081,1.3536385936222404,0.46729354047424365,0.09443990188062143,0.04129190515126738,6.3264868066115945,0.003475061324611611,0.0006132461161079313,0.0004088307440719542,0.0002044153720359771,'Vincent van Gogh','Theo van Gogh','3-6-1882',1882
236,1525,0.495,26.29310344827586,1.3291803278688525,0.4419672131147541,0.1062295081967213,0.04131147540983607,10.348638213680047,0.005245901639344262,0.0,0.0,0.0006557377049180328,'Vincent van Gogh','Anthon van Rappard','6-6-1882',1882
237,2721,0.455,16.591463414634145,1.3318632855567807,0.45167217934582876,0.10547592796765895,0.05622932745314223,6.596657501277331,0.00735023888276369,0.0,0.0003675119441381845,0.000735023888276369,'Vincent van Gogh','Theo van Gogh','8-6-1882',1882
238,1503,0.479,17.079545454545453,1.2801064537591484,0.4397870924817033,0.10179640718562874,0.06320691949434465,6.1762788816306795,0.00332667997338656,0.0,0.0,0.0,'Vincent van Gogh','Theo van Gogh','9-6-1882',1882
239,3722,0.46,17.89423076923077,1.284524449220849,0.3737238044062332,0.0969908651262762,0.06448146157979581,6.54613850080602,0.0045674368619022035,0.0,0.0016120365394948952,0.0,'Vincent van Gogh','Theo van Gogh','22-6-1882',1882
240,1441,0.474,21.507462686567163,1.2755031228313671,0.42956280360860516,0.11450381679389313,0.06453851492019431,7.848847297171329,0.004857737682165163,0.0,0.0006939625260235947,0.0013879250520471894,'Vincent van Gogh','Anthon van Rappard','24-6-1882',1882
241,2985,0.442,19.258064516129032,1.3236180904522612,0.4358458961474037,0.11423785594639865,0.0559463986599665,7.539338628627007,0.006030150753768844,0.0,0.0010050251256281408,0.00033500837520938025,'Vincent van Gogh','Theo van Gogh','1-7-1882',1882
242,1757,0.462,19.96590909090909,1.2601024473534435,0.4632896983494593,0.12293682413204325,0.048947068867387596,7.0659134242251795,0.00796812749003984,0.0005691519635742744,0.0,0.0,'Vincent van Gogh','Theo van Gogh','2-7-1882',1882
243,1809,0.465,16.59633027522936,1.2294085129906025,0.4256495301271421,0.10613598673300166,0.05472636815920398,5.389589260628561,0.004422332780541736,0.0,0.003316749585406302,0.0,'Vincent van Gogh','Theo van Gogh','4-7-1882',1882
244,7580,0.488,25.182724252491695,1.3358839050131925,0.4393139841688654,0.11530343007915567,0.05131926121372032,9.994692537627433,0.005013192612137203,0.0002638522427440633,0.0029023746701846965,0.00013192612137203166,'Vincent van Gogh','Theo van Gogh','6-7-1882',1882
245,4781,0.48,22.13425925925926,1.2919891236143066,0.43129052499477094,0.11420204978038068,0.05082618699016942,8.28783276975993,0.004392386530014641,0.0004183225266680611,0.0010458063166701526,0.0,'Vincent van Gogh','Theo van Gogh','6-7-1882',1882
246,6643,0.433,18.300275482093664,1.3204877314466354,0.4282703597772091,0.12042751768779165,0.05298810778262833,7.128862669086828,0.003913894324853229,0.0003010687942194792,0.001053740779768177,0.0001505343971097396,'Vincent van Gogh','Theo van Gogh','15-7-1882',1882
247,5839,0.417,19.72635135135135,1.2750470971056689,0.42558657304332936,0.12022606610721014,0.0522349717417366,7.14883277287392,0.004452817263230005,0.00017126220243192326,0.0017126220243192328,0.0003425244048638465,'Vincent van Gogh','Theo van Gogh','18-7-1882',1882
248,3351,0.4,22.04605263157895,1.3148313936138467,0.4261414503133393,0.11339898537749925,0.052820053715308866,8.522970970959182,0.0035810205908683975,0.0002984183825723665,0.0008952551477170994,0.0,'Vincent van Gogh','Theo van Gogh','19-7-1882',1882
249,2607,0.454,16.29375,1.3199079401611047,0.4388185654008439,0.11008822401227465,0.05370157268891446,6.339476193901039,0.004602991944764097,0.0,0.0023014959723820483,0.0,'Vincent van Gogh','Theo van Gogh','21-7-1882',1882
250,4975,0.469,19.50980392156863,1.3067336683417086,0.4420100502512563,0.11035175879396984,0.0528643216080402,7.438280815843928,0.004020100502512563,0.00020100502512562814,0.001407035175879397,0.00020100502512562814,'Vincent van Gogh','Theo van Gogh','23-7-1882',1882
251,4858,0.459,17.28825622775801,1.3120625771922603,0.4580074104569782,0.12062577192260189,0.05475504322766571,6.634758339694297,0.005351996706463565,0.0004116920543433512,0.0018526142445450802,0.0002058460271716756,'Vincent van Gogh','Theo van Gogh','26-7-1882',1882
252,4976,0.484,22.414414414414413,1.3267684887459807,0.4352893890675241,0.1167604501607717,0.04622186495176849,8.807489788824196,0.00522508038585209,0.00040192926045016077,0.0030144694533762056,0.00020096463022508038,'Vincent van Gogh','Theo van Gogh','31-7-1882',1882
253,2459,0.469,19.515873015873016,1.363155754371696,0.46970313135420905,0.12322082147214315,0.045953639690931275,8.106428377776489,0.0016266775111834079,0.0,0.0012200081333875558,0.0,'Vincent van Gogh','Theo van Gogh','5-8-1882',1882
254,1539,0.485,24.428571428571427,1.299545159194282,0.4580896686159844,0.11630929174788823,0.044184535412605586,9.271775735635384,0.005847953216374269,0.000649772579597141,0.000649772579597141,0.0,'Vincent van Gogh','Theo van Gogh','5-8-1882',1882
255,2132,0.456,18.53913043478261,1.3025328330206378,0.4596622889305816,0.12054409005628518,0.0450281425891182,7.010148299208744,0.0028142589118198874,0.0,0.0009380863039399625,0.0,'Vincent van Gogh','Theo van Gogh','10-8-1882',1882
256,2480,0.506,11.534883720930232,1.3790322580645162,0.4879032258064516,0.10685483870967742,0.04314516129032258,5.181185296324081,0.0032258064516129032,0.0004032258064516129,0.0012096774193548388,0.0,'Vincent van Gogh','Anthon van Rappard','13-8-1882',1882
257,2516,0.451,14.377142857142857,1.3012718600953894,0.48330683624801274,0.11049284578696343,0.04411764705882353,5.3720936634113094,0.0023847376788553257,0.0011923688394276629,0.001987281399046105,0.000397456279809221,'Vincent van Gogh','Theo van Gogh','14-8-1882',1882
258,6595,0.46,22.585616438356166,1.3247915087187263,0.42380591357088704,0.12145564821834723,0.05367702805155421,8.850930213839877,0.0062168309325246396,0.0006065200909780137,0.0019711902956785444,0.0004548900682335102,'Vincent van Gogh','Theo van Gogh','20-8-1882',1882
259,3900,0.48,18.75,1.343076923076923,0.4346153846153846,0.11871794871794872,0.05128205128205128,7.570807692307692,0.005897435897435898,0.0,0.0007692307692307692,0.0,'Vincent van Gogh','Theo van Gogh','26-8-1882',1882
260,4071,0.478,21.203125,1.2861704740849913,0.45590763940063866,0.11815278801277328,0.04937361827560796,7.856030344202896,0.00908867600098256,0.00024563989191844754,0.0017194792434291329,0.0,'Vincent van Gogh','Theo van Gogh','3-9-1882',1882
261,2594,0.437,15.72121212121212,1.3184271395528142,0.48727833461835,0.1040863531225906,0.04857363145720894,6.098712973995937,0.00963762528912876,0.0,0.0007710100231303007,0.0,'Vincent van Gogh','Theo van Gogh','9-9-1882',1882
262,2166,0.479,19.69090909090909,1.3148661126500463,0.46537396121883656,0.11172668513388735,0.04755309325946445,7.604874674725092,0.003231763619575254,0.0,0.0013850415512465374,0.0,'Vincent van Gogh','Theo van Gogh','11-9-1882',1882
263,1934,0.481,19.14851485148515,1.3086866597724922,0.4544984488107549,0.10082730093071354,0.05118924508790072,7.320423377394619,0.005687693898655636,0.0,0.000517063081695967,0.000517063081695967,'Vincent van Gogh','Anthon van Rappard','12-9-1882',1882
264,2128,0.473,19.0,1.3110902255639099,0.4342105263157895,0.106203007518797,0.04088345864661654,7.290864661654137,0.005169172932330827,0.0,0.0009398496240601503,0.0014097744360902255,'Vincent van Gogh','Theo van Gogh','17-9-1882',1882
265,3212,0.435,15.668292682926829,1.3707970112079702,0.44925280199252804,0.10429638854296389,0.039850560398505604,6.6960388785955125,0.0043586550435865505,0.0,0.0006226650062266501,0.0,'Vincent van Gogh','Theo van Gogh','17-9-1882',1882
266,2557,0.444,20.133858267716537,1.3077825576847868,0.4235432147047321,0.10989440750879938,0.05240516229956981,7.694038905089936,0.00664841611263199,0.00039108330074305825,0.001564333202972233,0.0,'Vincent van Gogh','Theo van Gogh','18-9-1882',1882
267,6236,0.453,15.435643564356436,1.3755612572161642,0.48701090442591405,0.10262989095574086,0.04971135343168698,6.661523825249748,0.007697241821680564,0.00032071840923669016,0.0009621552277100705,0.0004810776138550353,'Vincent van Gogh','Anthon van Rappard','19-9-1882',1882
268,2198,0.442,15.927536231884059,1.327570518653321,0.47588717015468607,0.09508644222020018,0.04549590536851683,6.2870712505439705,0.0077343039126478615,0.00045495905368516835,0.0,0.0,'Vincent van Gogh','Anthon van Rappard','23-9-1882',1882
269,2881,0.431,19.206666666666667,1.2853175980562306,0.4133981256508157,0.11315515446025685,0.06108989934050677,7.067347657063522,0.003471017007983339,0.0003471017007983339,0.0010413051023950017,0.0003471017007983339,'Vincent van Gogh','Theo van Gogh','25-9-1882',1882
270,2038,0.468,19.22641509433962,1.323846908734053,0.4784102060843965,0.11089303238469088,0.0436702649656526,7.5296954098542805,0.004416094210009814,0.0,0.0014720314033366045,0.0,'Vincent van Gogh','Theo van Gogh','1-10-1882',1882
271,1182,0.486,16.64788732394366,1.2766497461928934,0.4467005076142132,0.11590524534686972,0.05583756345177665,5.96714306141417,0.0025380710659898475,0.0,0.0008460236886632825,0.0,'Vincent van Gogh','Theo van Gogh','8-10-1882',1882
272,3949,0.512,21.00531914893617,1.3081792858951633,0.4241580146872626,0.113193213471765,0.06026842238541403,8.038590041648035,0.0037984299822739933,0.0002532286654849329,0.0012661433274246644,0.0,'Vincent van Gogh','Theo van Gogh','15-10-1882',1882
273,3242,0.513,12.565891472868216,1.4012954966070328,0.5064774830351635,0.0798889574336829,0.036705737199259715,5.845984534381593,0.0030845157310302285,0.0,0.0,0.00030845157310302283,'Vincent van Gogh','Anthon van Rappard','22-10-1882',1882
274,4121,0.465,20.102439024390243,1.3489444309633585,0.4115505945158942,0.11332200922106285,0.051929143411793256,8.167495504879827,0.006551807813637467,0.000485319097306479,0.000485319097306479,0.000485319097306479,'Vincent van Gogh','Theo van Gogh','22-10-1882',1882
275,5150,0.468,11.839080459770114,1.3794174757281554,0.5153398058252427,0.09320388349514563,0.0345631067961165,5.304367592902583,0.004077669902912621,0.0,0.0,0.0003883495145631068,'Vincent van Gogh','Anthon van Rappard','24-10-1882',1882
276,3200,0.465,17.2972972972973,1.3525,0.4628125,0.099375,0.0428125,7.115445945945947,0.0065625,0.0,0.0009375,0.0,'Vincent van Gogh','Anthon van Rappard','29-10-1882',1882
277,2881,0.433,18.830065359477125,1.3134328358208955,0.42519958347795905,0.10204790003471018,0.05275945852134675,7.252232952882647,0.0055536272127733426,0.0,0.0010413051023950017,0.0,'Vincent van Gogh','Theo van Gogh','29-10-1882',1882
278,3062,0.48,19.628205128205128,1.3448726322664926,0.41443500979751796,0.10418027433050293,0.03755715218811234,7.934497060744615,0.0045721750489875895,0.0,0.0013063357282821686,0.0,'Vincent van Gogh','Theo van Gogh','1-11-1882',1882
279,3332,0.48,16.66,1.4057623049219687,0.45288115246098437,0.10234093637454982,0.03391356542617047,7.49539519807923,0.005402160864345739,0.0,0.00030012004801920766,0.00030012004801920766,'Vincent van Gogh','Anthon van Rappard','1-11-1882',1882
280,5933,0.483,17.605341246290802,1.3300185403674363,0.43502443957525705,0.11579302207989213,0.04702511377043654,6.97030186238916,0.0077532445643013655,0.0,0.0006741951795044666,0.00016854879487611664,'Vincent van Gogh','Theo van Gogh','5-11-1882',1882
281,2270,0.46,15.655172413793103,1.3400881057268723,0.43215859030837006,0.10572687224669604,0.05330396475770925,6.328556888956403,0.0022026431718061676,0.0,0.0004405286343612335,0.0,'Vincent van Gogh','Theo van Gogh','7-11-1882',1882
282,2476,0.422,24.038834951456312,1.3453150242326333,0.4115508885298869,0.11429725363489499,0.050080775444264945,9.659862917013037,0.0032310177705977385,0.0,0.0020193861066235864,0.0008077544426494346,'Vincent van Gogh','Theo van Gogh','14-11-1882',1882
283,2201,0.473,16.425373134328357,1.3253066787823717,0.4298046342571558,0.10131758291685597,0.04134484325306679,6.454514332020047,0.0027260336210813267,0.00045433893684688776,0.0031803725579282144,0.0,'Vincent van Gogh','Theo van Gogh','16-11-1882',1882
284,3154,0.433,20.887417218543046,1.348129359543437,0.4143944197844008,0.10875079264426125,0.043436905516804056,8.464019157844344,0.0022194039315155357,0.0,0.0006341154090044388,0.0,'Vincent van Gogh','Anthon van Rappard','17-11-1882',1882
285,2002,0.473,14.613138686131387,1.3036963036963036,0.44405594405594406,0.09940059940059941,0.05744255744255744,5.492740471207625,0.0034965034965034965,0.0004995004995004995,0.001998001998001998,0.0,'Vincent van Gogh','Theo van Gogh','22-11-1882',1882
286,3007,0.49,16.080213903743317,1.3408713002993016,0.45826405054871966,0.11074160292650483,0.046890588626538075,6.503564765991655,0.005653475224476222,0.0,0.0009976720984369804,0.0003325573661456601,'Vincent van Gogh','Theo van Gogh','24-11-1882',1882
287,2305,0.473,17.20149253731343,1.2880694143167029,0.42255965292841646,0.11626898047722342,0.04859002169197397,6.317801178489333,0.005639913232104121,0.0021691973969631237,0.0004338394793926247,0.0004338394793926247,'Vincent van Gogh','Anthon van Rappard','24-11-1882',1882
288,5818,0.48,19.393333333333334,1.3145410794087315,0.42987280852526644,0.10862839463733241,0.04279821244413888,7.484984737023034,0.006015812994156067,0.0,0.0012031625988312134,0.0,'Vincent van Gogh','Theo van Gogh','26-11-1882',1882
289,4319,0.462,23.861878453038674,1.332947441537393,0.40889094697846723,0.11646214401481825,0.05186385737439222,9.444912406826322,0.005556841861542023,0.00023153507756425097,0.0006946052326927529,0.0,'Vincent van Gogh','Theo van Gogh','1-12-1882',1882
290,5140,0.444,21.965811965811966,1.338715953307393,0.4443579766536965,0.11556420233463036,0.04357976653696498,8.773514915693905,0.006614785992217899,0.0001945525291828794,0.0005836575875486381,0.0003891050583657588,'Vincent van Gogh','Theo van Gogh','3-12-1882',1882
291,5685,0.466,18.047619047619047,1.324538258575198,0.44116094986807386,0.10395778364116096,0.0515391380826737,7.078122879758766,0.005804749340369393,0.00017590149516270889,0.0008795074758135445,0.00035180299032541777,'Vincent van Gogh','Theo van Gogh','4-12-1882',1882
292,4056,0.489,17.11392405063291,1.3486193293885602,0.44871794871794873,0.10576923076923077,0.04487179487179487,6.998138466531845,0.005670611439842209,0.0009861932938856016,0.001232741617357002,0.0,'Vincent van Gogh','Theo van Gogh','10-12-1882',1882
293,5306,0.49,17.061093247588424,1.3415001884658877,0.45156426686769696,0.10516396532227666,0.04278175650207312,6.893528590456963,0.005653976630229929,0.0,0.003392385978137957,0.0005653976630229929,'Vincent van Gogh','Theo van Gogh','11-12-1882',1882
294,3382,0.413,20.74846625766871,1.3110585452395032,0.4550561797752809,0.11916026020106446,0.04257835600236547,7.972392674316936,0.006800709639266706,0.0,0.0005913660555884093,0.0,'Vincent van Gogh','Theo van Gogh','13-12-1882',1882
295,1843,0.499,15.358333333333333,1.417797069994574,0.48941942485078677,0.10309278350515463,0.04503526858383071,7.129755425935976,0.0032555615843733042,0.0,0.0,0.0005425935973955507,'Vincent van Gogh','Theo van Gogh','22-12-1882',1882
296,1662,0.489,19.325581395348838,1.3369434416365824,0.4777376654632972,0.1125150421179302,0.043922984356197355,7.722909355497723,0.0030084235860409147,0.0,0.0012033694344163659,0.0,'Vincent van Gogh','Theo van Gogh','27-12-1882',1882
297,2922,0.436,20.013698630136986,1.3179329226557153,0.419233401779603,0.121492128678987,0.04757015742642026,7.766950953090866,0.00513347022587269,0.0,0.0,0.0,'Vincent van Gogh','Theo van Gogh','31-12-1882',1882
298,2779,0.45,20.13768115942029,1.3188197193234976,0.44080604534005036,0.10975170924793091,0.05397625044980209,7.8257683401911855,0.0032385750269881253,0.0,0.0003598416696653472,0.0003598416696653472,'Vincent van Gogh','Theo van Gogh','3-12-1883',1883
299,751,0.5246338215712384,17.46511627906977,1.280958721704394,0.4607190412782956,0.07723035952063914,0.0559254327563249,6.33670826494906,0.005326231691078562,0.0,0.0,0.0,'Vincent van Gogh','Theo van Gogh','5-12-1883',1883
300,3392,0.449,19.49425287356322,1.3396226415094339,0.4168632075471698,0.11379716981132075,0.0504127358490566,7.820305790500978,0.004422169811320755,0.0,0.00029481132075471697,0.00029481132075471697,'Vincent van Gogh','Theo van Gogh','10-12-1883',1883
301,4967,0.486,19.03065134099617,1.3199114153412523,0.40044292329373865,0.12905174149385948,0.0616066035836521,7.406908724015285,0.0028186027783370245,0.0,0.0008053150795248641,0.0008053150795248641,'Vincent van Gogh','Theo van Gogh','13-12-1883',1883
302,1800,0.495,10.975609756097562,1.3744444444444444,0.5166666666666667,0.09555555555555556,0.042222222222222223,4.908932249322493,0.005555555555555556,0.0,0.0,0.0,'Vincent van Gogh','Anthon van Rappard','18-12-1883',1883
303,2425,0.483,13.324175824175825,1.3121649484536082,0.48701030927835054,0.088659793814433,0.04164948453608248,5.089974963181149,0.0053608247422680414,0.0,0.0004123711340206186,0.0,'Vincent van Gogh','Anthon van Rappard','20-12-1883',1883
304,6087,0.503,11.463276836158192,1.334154756037457,0.47806801379990144,0.10892065056678167,0.03663545260390997,4.623704087343686,0.003778544438968293,0.0003285690816494168,0.0013142763265976672,0.0004928536224741252,'Vincent van Gogh','Anthon van Rappard','25-12-1883',1883
305,3677,0.467,15.849137931034482,1.3551808539570303,0.4370410660864835,0.11585531683437585,0.05357628501495785,6.582297869796406,0.005439216752787599,0.0002719608376393799,0.0005439216752787598,0.0,'Vincent van Gogh','Theo van Gogh','26-12-1883',1883
306,2352,0.458,14.79245283018868,1.3499149659863945,0.4451530612244898,0.12244897959183673,0.05187074829931973,6.108053202413043,0.008503401360544218,0.0,0.0012755102040816326,0.0,'Vincent van Gogh','Theo van Gogh','3-2-1883',1883
307,6793,0.467,23.586805555555557,1.3107610775798617,0.41483880465184747,0.10996614161636979,0.051229206536140146,9.075834882109039,0.00544678345355513,0.00014721036360959813,0.0010304725452671868,0.00014721036360959813,'Vincent van Gogh','Anthon van Rappard','4-2-1883',1883
308,2631,0.461,20.3953488372093,1.3428354237932345,0.4522995058912961,0.11516533637400228,0.055112124667426834,8.209644047271794,0.004180919802356519,0.0003800836183960471,0.0003800836183960471,0.0015203344735841885,'Vincent van Gogh','Theo van Gogh','5-2-1883',1883
309,4375,0.51,14.297385620915033,1.3830857142857143,0.45714285714285713,0.10651428571428571,0.043885714285714285,6.30639182072829,0.0070857142857142855,0.00022857142857142857,0.002057142857142857,0.0,'Vincent van Gogh','Anthon van Rappard','8-2-1883',1883
310,4137,0.449,19.06451612903226,1.3347836596567562,0.4213197969543147,0.11385061638868746,0.0534203529127387,7.595608474272307,0.006526468455402465,0.00024172105390379503,0.0007251631617113851,0.0007251631617113851,'Vincent van Gogh','Theo van Gogh','8-2-1883',1883
311,2659,0.439,15.022598870056497,1.3253102670176757,0.44640842421963145,0.0996615268898082,0.05039488529522377,5.907474710130611,0.006393380970289583,0.0,0.000376081233546446,0.0011282437006393381,'Vincent van Gogh','Anthon van Rappard','10-2-1883',1883
312,5100,0.45,23.28767123287671,1.3250980392156864,0.43117647058823527,0.1223529411764706,0.05392156862745098,9.12834864356702,0.004705882352941176,0.000784313725490196,0.000980392156862745,0.000588235294117647,'Vincent van Gogh','Theo van Gogh','11-2-1883',1883
313,4392,0.431,29.476510067114095,1.3269581056466302,0.42805100182149364,0.11657559198542805,0.05327868852459016,11.563944572804733,0.006602914389799636,0.0004553734061930783,0.00273224043715847,0.001138433515482696,'Vincent van Gogh','Theo van Gogh','12-2-1883',1883
314,1366,0.495,11.383333333333333,1.335285505124451,0.5190336749633968,0.09882869692532943,0.03733528550512445,4.6058689604685235,0.0029282576866764276,0.0,0.0014641288433382138,0.0007320644216691069,'Vincent van Gogh','Anthon van Rappard','13-2-1883',1883
315,403,0.6129032258064516,12.59375,1.3126550868486353,0.5235732009925558,0.052109181141439205,0.03970223325062035,4.810892524813898,0.0,0.0,0.0024813895781637717,0.0,'Vincent van Gogh','Michiel de Zwart','13-2-1883',1883
316,3053,0.476,15.818652849740932,1.3812643301670489,0.4634785456927612,0.10383229610219456,0.05240746806419915,6.878193707370144,0.008188666885031117,0.0,0.000982640026203734,0.0,'Vincent van Gogh','Theo van Gogh','15-2-1883',1883
317,2387,0.492,12.304123711340207,1.382069543359866,0.49141181399245915,0.10347716799329702,0.04398826979472141,5.5170288590691,0.0041893590280687055,0.0,0.0,0.0,'Vincent van Gogh','Anthon van Rappard','20-2-1883',1883
318,3515,0.445,18.212435233160623,1.3294452347083927,0.4233285917496444,0.11522048364153627,0.04751066856330014,7.200303510491679,0.005974395448079659,0.0,0.002844950213371266,0.0002844950213371266,'Vincent van Gogh','Theo van Gogh','20-2-1883',1883
319,1949,0.437,18.92233009708738,1.2811698306824013,0.4212416623909697,0.10877373011800924,0.06157003591585428,6.907512739916417,0.0035915854284248334,0.0,0.000513083632632119,0.000513083632632119,'Vincent van Gogh','Theo van Gogh','23-2-1883',1883
320,1233,0.467,20.89830508474576,1.2830494728304946,0.44606650446066504,0.09002433090024331,0.0454176804541768,7.700322762450686,0.0024330900243309003,0.0,0.0008110300081103001,0.0,'Vincent van Gogh','Michiel de Zwart','23-2-1883',1883
321,2355,0.474,13.230337078651685,1.2849256900212314,0.4794055201698514,0.10318471337579618,0.041613588110403395,4.731954602924688,0.003821656050955414,0.0,0.0016985138004246285,0.0004246284501061571,'Vincent van Gogh','Anthon van Rappard','23-2-1883',1883
322,2900,0.497,18.125,1.319655172413793,0.43482758620689654,0.11517241379310345,0.05241379310344828,7.050681034482761,0.007931034482758621,0.0,0.0,0.0,'Vincent van Gogh','Theo van Gogh','2-3-1883',1883
323,2584,0.439,17.944444444444443,1.2987616099071206,0.44272445820433437,0.11145510835913312,0.04914860681114551,6.733720330237357,0.006191950464396285,0.0,0.0,0.0,'Vincent van Gogh','Theo van Gogh','3-3-1883',1883
324,1874,0.486,18.372549019607842,1.327641408751334,0.42689434364994666,0.11899679829242263,0.0528281750266809,7.241462740912802,0.004268943436499467,0.0,0.0,0.0010672358591248667,'Vincent van Gogh','Theo van Gogh','4-3-1883',1883
325,7837,0.469,14.956106870229007,1.34018119178257,0.48003062396325125,0.11101186678575986,0.042107949470460634,6.057019742423638,0.0045935944876866145,0.00012759984688018373,0.0006379992344009187,0.0005103993875207349,'Vincent van Gogh','Anthon van Rappard','5-3-1883',1883
326,2295,0.449,16.27659574468085,1.35119825708061,0.46143790849673205,0.11154684095860566,0.05185185185185185,6.702011773976732,0.005664488017429194,0.0,0.0,0.0,'Vincent van Gogh','Theo van Gogh','6-3-1883',1883
327,4600,0.455,21.296296296296298,1.3434782608695652,0.4323913043478261,0.11521739130434783,0.051304347826086956,8.56859903381643,0.005869565217391304,0.0,0.0008695652173913044,0.0002173913043478261,'Vincent van Gogh','Theo van Gogh','11-3-1883',1883
328,294,0.6360544217687075,11.307692307692308,1.3911564625850341,0.5238095238095238,0.061224489795918366,0.034013605442176874,5.2356462585034045,0.0,0.0,0.0,0.0,'Vincent van Gogh','Michiel de Zwart','14-3-1883',1883
329,1365,0.497,16.44578313253012,1.2857142857142858,0.4432234432234432,0.09963369963369964,0.04835164835164835,5.995283993115319,0.0014652014652014652,0.0,0.0007326007326007326,0.0,'Vincent van Gogh','Anthon van Rappard','15-3-1883',1883
330,3671,0.461,21.594117647058823,1.332062108417325,0.46445110324162353,0.12040315990193408,0.05012258240261509,8.550038761677378,0.00789975483519477,0.0,0.00027240533914464724,0.00027240533914464724,'Vincent van Gogh','Theo van Gogh','18-3-1883',1883
331,4473,0.491,18.715481171548117,1.3272971160295104,0.4540576794097921,0.11692376481108875,0.04426559356136821,7.371143626051989,0.004471272076905879,0.0,0.000223563603845294,0.000447127207690588,'Vincent van Gogh','Theo van Gogh','21-3-1883',1883
332,3975,0.498,24.68944099378882,1.3776100628930819,0.45433962264150946,0.11421383647798743,0.0430188679245283,10.29468072971601,0.005283018867924529,0.0,0.00025157232704402514,0.00025157232704402514,'Vincent van Gogh','Anthon van Rappard','21-3-1883',1883
333,5256,0.448,16.954838709677418,1.3375190258751903,0.4554794520547945,0.1111111111111111,0.04528158295281583,6.805111602101441,0.0045662100456621,0.0,0.0001902587519025875,0.0001902587519025875,'Vincent van Gogh','Theo van Gogh','29-3-1883',1883
334,1456,0.505,13.481481481481481,1.3248626373626373,0.4635989010989011,0.09203296703296704,0.059065934065934064,5.301156898656899,0.0027472527472527475,0.0,0.0006868131868131869,0.0,'Vincent van Gogh','Theo van Gogh','2-4-1883',1883
335,1351,0.5,16.8875,1.3478904515173946,0.45595854922279794,0.11028867505551443,0.046632124352331605,6.901232327905259,0.005921539600296077,0.0,0.0,0.0007401924500370096,'Vincent van Gogh','Anthon van Rappard','3-4-1883',1883
336,3526,0.514,19.808988764044944,1.3414634146341464,0.46823596142938173,0.10436755530346001,0.05076574021554169,7.964773910660458,0.0065229722064662505,0.0002836074872376631,0.0005672149744753262,0.0005672149744753262,'Vincent van Gogh','Theo van Gogh','11-4-1883',1883
337,3011,0.447,16.453551912568305,1.3420790435071406,0.45034872135503157,0.10926602457655264,0.05048156758551976,6.663417959285898,0.003985386914646297,0.0,0.001328462304882099,0.0,'Vincent van Gogh','Theo van Gogh','21-4-1883',1883
338,3203,0.466,16.682291666666668,1.3559163284420856,0.4333437402435217,0.1105213862004371,0.0424601935685295,6.915906425616612,0.007492975335622854,0.0,0.0009366219169528567,0.00031220730565095225,'Vincent van Gogh','Theo van Gogh','30-4-1883',1883
339,3120,0.422,18.352941176470587,1.2974358974358975,0.4323717948717949,0.11153846153846154,0.05416666666666667,6.877390648567122,0.004807692307692308,0.0,0.000641025641025641,0.000641025641025641,'Vincent van Gogh','Theo van Gogh','2-5-1883',1883
340,666,0.545045045045045,18.0,1.2972972972972974,0.4984984984984985,0.10510510510510511,0.052552552552552555,6.738108108108111,0.0015015015015015015,0.0,0.0,0.0,'Vincent van Gogh','Theo van Gogh','7-5-1883',1883
